label,ux0sommet0,uy0sommet0,ux0sommet1,uy0sommet1,ux0sommet2,uy0sommet2,ux0sommet3,uy0sommet3,ux5sommet0,uy5sommet0,ux5sommet1,uy5sommet1,ux5sommet2,uy5sommet2,ux5sommet3,uy5sommet3,ux9sommet0,uy9sommet0,ux9sommet1,uy9sommet1,ux9sommet2,uy9sommet2,ux9sommet3,uy9sommet3,ux13sommet0,uy13sommet0,ux13sommet1,uy13sommet1,ux13sommet2,uy13sommet2,ux13sommet3,uy13sommet3,ux17sommet0,uy17sommet0,ux17sommet1,uy17sommet1,ux17sommet2,uy17sommet2,ux17sommet3
3,-173.4502431154251,-43.17632609605789,-265.4502431154251,-43.17632609605789,-265.4502431154251,-135.1763260960579,-173.4502431154251,-135.1763260960579,-173.9832456316799,-43.438026785850525,-265.9832456316799,-43.438026785850525,-265.9832456316799,-135.43802678585052,-173.9832456316799,-135.43802678585052,-173.44946199655533,-43.31296372413635,-265.4494619965553,-43.31296372413635,-265.4494619965553,-135.31296372413635,-173.44946199655533,-135.31296372413635,-173.32380175590515,-43.9944210248068,-265.32380175590515,-43.9944210248068,-265.32380175590515,-135.9944210248068,-173.32380175590515,-135.9944210248068,-174.06513398885727,-43.47503811120987,-266.06513398885727,-43.47503811120987,-266.06513398885727,-135.47503811120987,-174.06513398885727,-135.47503811120987
3,-183.42874312400818,-40.159954488277435,-272.4287431240082,-40.159954488277435,-272.4287431240082,-129.15995448827744,-183.42874312400818,-129.15995448827744,-183.97889800742269,-40.380859553813934,-272.9788980074227,-40.380859553813934,-272.9788980074227,-129.38085955381393,-183.97889800742269,-129.38085955381393,-183.37703162431717,-40.33855330944061,-272.37703162431717,-40.33855330944061,-272.37703162431717,-129.3385533094406,-183.37703162431717,-129.3385533094406,-183.386745095253,-40.97086680866778,-272.386745095253,-40.97086680866778,-272.386745095253,-129.97086680866778,-183.386745095253,-129.97086680866778,-184.01122182421386,-40.464918076992035,-273.01122182421386,-40.464918076992035,-273.01122182421386,-129.46491807699203,-184.01122182421386,-129.46491807699203
3,-178.41029393672943,-43.194717943668365,-267.41029393672943,-43.194717943668365,-267.41029393672943,-132.19471794366837,-178.41029393672943,-132.19471794366837,-178.96212428808212,-43.383106887340546,-267.9621242880821,-43.383106887340546,-267.9621242880821,-132.38310688734055,-178.96212428808212,-132.38310688734055,-178.39594787359238,-43.32360130548477,-267.3959478735924,-43.32360130548477,-267.3959478735924,-132.32360130548477,-178.39594787359238,-132.32360130548477,-178.3342803120613,-43.895159251987934,-267.3342803120613,-43.895159251987934,-267.3342803120613,-132.89515925198793,-178.3342803120613,-132.89515925198793,-178.9905080581084,-43.42211431264877,-267.9905080581084,-43.42211431264877,-267.9905080581084,-132.42211431264877,-178.9905080581084,-132.42211431264877
3,-179.41772305965424,-43.16062903404236,-268.41772305965424,-43.16062903404236,-268.41772305965424,-132.16062903404236,-179.41772305965424,-132.16062903404236,-179.9907519109547,-43.37591361999512,-268.9907519109547,-43.37591361999512,-268.9907519109547,-132.37591361999512,-179.9907519109547,-132.37591361999512,-179.36880946159363,-43.328642785549164,-268.3688094615936,-43.328642785549164,-268.3688094615936,-132.32864278554916,-179.36880946159363,-132.32864278554916,-179.37498354911804,-44.00261375843547,-268.37498354911804,-44.00261375843547,-268.37498354911804,-133.00261375843547,-179.37498354911804,-133.00261375843547,-180.02433689124882,-43.456382751464844,-269.0243368912488,-43.456382751464844,-269.0243368912488,-132.45638275146484,-180.02433689124882,-132.45638275146484
3,-173.41534560918808,-54.11118400096893,-262.4153456091881,-54.11118400096893,-262.4153456091881,-143.11118400096893,-173.41534560918808,-143.11118400096893,-173.9661091864109,-54.38717204332352,-262.9661091864109,-54.38717204332352,-262.9661091864109,-143.38717204332352,-173.9661091864109,-143.38717204332352,-173.39335501194,-54.22651183605194,-262.39335501194,-54.22651183605194,-262.39335501194,-143.22651183605194,-173.39335501194,-143.22651183605194,-173.2202991247177,-54.93691789358854,-262.2202991247177,-54.93691789358854,-262.2202991247177,-143.93691789358854,-173.2202991247177,-143.93691789358854,-174.01231305487454,-54.436314821243286,-263.01231305487454,-54.436314821243286,-263.01231305487454,-143.4363148212433,-174.01231305487454,-143.4363148212433
4,-130.82427683472633,-148.34323745965958,-285.82427683472633,-148.34323745965958,-285.82427683472633,-303.3432374596596,-130.82427683472633,-303.3432374596596,-130.8893774524331,-148.82122299075127,-285.8893774524331,-148.82122299075127,-285.8893774524331,-303.82122299075127,-130.8893774524331,-303.82122299075127,-130.78969117999077,-148.44788759946823,-285.78969117999077,-148.44788759946823,-285.78969117999077,-303.44788759946823,-130.78969117999077,-303.44788759946823,-130.45461106300354,-148.85500440001488,-285.45461106300354,-148.85500440001488,-285.45461106300354,-303.8550044000149,-130.45461106300354,-303.8550044000149,-130.97859730012715,-148.74869659543037,-285.97859730012715,-148.74869659543037,-285.97859730012715,-303.7486965954304,-130.97859730012715,-303.7486965954304
4,-131.82147258520126,-165.31429547071457,-283.82147258520126,-165.31429547071457,-283.82147258520126,-317.31429547071457,-131.82147258520126,-317.31429547071457,-131.9117242693901,-165.83749589323997,-283.9117242693901,-165.83749589323997,-283.9117242693901,-317.83749589324,-131.9117242693901,-317.83749589324,-131.80231784284115,-165.4227824807167,-283.80231784284115,-165.4227824807167,-283.80231784284115,-317.4227824807167,-131.80231784284115,-317.4227824807167,-131.43766075372696,-165.85794001817703,-283.43766075372696,-165.85794001817703,-283.43766075372696,-317.85794001817703,-131.43766075372696,-317.85794001817703,-131.9763036761433,-165.75681571662426,-283.9763036761433,-165.75681571662426,-283.9763036761433,-317.75681571662426,-131.9763036761433,-317.75681571662426
4,-124.72160005569458,-154.35757571458817,-264.7216000556946,-154.35757571458817,-264.7216000556946,-294.35757571458817,-124.72160005569458,-294.35757571458817,-124.92867510020733,-154.80719783902168,-264.92867510020733,-154.80719783902168,-264.92867510020733,-294.8071978390217,-124.92867510020733,-294.8071978390217,-124.79538980126381,-154.4701719880104,-264.7953898012638,-154.4701719880104,-264.7953898012638,-294.4701719880104,-124.79538980126381,-294.4701719880104,-124.50568816065788,-154.87971571832895,-264.5056881606579,-154.87971571832895,-264.5056881606579,-294.87971571832895,-124.50568816065788,-294.87971571832895,-124.94773652404547,-154.66538766026497,-264.94773652404547,-154.66538766026497,-264.94773652404547,-294.66538766026497,-124.94773652404547,-294.66538766026497
4,-136.82331562042236,-151.31631821393967,-307.82331562042236,-151.31631821393967,-307.82331562042236,-322.31631821393967,-136.82331562042236,-322.31631821393967,-136.8989558890462,-151.8483073413372,-307.8989558890462,-151.8483073413372,-307.8989558890462,-322.8483073413372,-136.8989558890462,-322.8483073413372,-136.8181853890419,-151.42153823375702,-307.8181853890419,-151.42153823375702,-307.8181853890419,-322.421538233757,-136.8181853890419,-322.421538233757,-136.43387097120285,-151.85263322293758,-307.43387097120285,-151.85263322293758,-307.43387097120285,-322.8526332229376,-136.43387097120285,-322.8526332229376,-136.95108193531632,-151.78877030313015,-307.9510819353163,-151.78877030313015,-307.9510819353163,-322.78877030313015,-136.95108193531632,-322.78877030313015
4,-128.7893963754177,-195.3440659046173,-266.7893963754177,-195.3440659046173,-266.7893963754177,-333.3440659046173,-128.7893963754177,-333.3440659046173,-128.93216735124588,-195.81108786165714,-266.9321673512459,-195.81108786165714,-266.9321673512459,-333.81108786165714,-128.93216735124588,-333.81108786165714,-128.780952334404,-195.43907088041306,-266.780952334404,-195.43907088041306,-266.780952334404,-333.43907088041306,-128.780952334404,-333.43907088041306,-128.4474868774414,-195.87818620353937,-266.4474868774414,-195.87818620353937,-266.4474868774414,-333.87818620353937,-128.4474868774414,-333.87818620353937,-128.97647760249674,-195.74035120010376,-266.97647760249674,-195.74035120010376,-266.97647760249674,-333.74035120010376,-128.97647760249674,-333.74035120010376
4,-129.7722565382719,-192.22446930408478,-282.7722565382719,-192.22446930408478,-282.7722565382719,-345.2244693040848,-129.7722565382719,-345.2244693040848,-129.91332037746906,-192.8597173988819,-282.91332037746906,-192.8597173988819,-282.91332037746906,-345.8597173988819,-129.91332037746906,-345.8597173988819,-129.85814441740513,-192.363649725914,-282.85814441740513,-192.363649725914,-282.85814441740513,-345.363649725914,-129.85814441740513,-345.363649725914,-129.39449393749237,-192.83866554498672,-282.39449393749237,-192.83866554498672,-282.39449393749237,-345.8386655449867,-129.39449393749237,-345.8386655449867,-129.9337623640895,-192.74288019537926,-282.9337623640895,-192.74288019537926,-282.9337623640895,-345.74288019537926,-129.9337623640895,-345.74288019537926
4,-135.7236189842224,-187.24068731069565,-286.7236189842224,-187.24068731069565,-286.7236189842224,-338.24068731069565,-135.7236189842224,-338.24068731069565,-135.91455855965614,-187.78395614027977,-286.91455855965614,-187.78395614027977,-286.91455855965614,-338.78395614027977,-135.91455855965614,-338.78395614027977,-135.7668938934803,-187.34277552366257,-286.7668938934803,-187.34277552366257,-286.7668938934803,-338.34277552366257,-135.7668938934803,-338.34277552366257,-135.36063659191132,-187.8754792585969,-286.3606365919113,-187.8754792585969,-286.3606365919113,-338.8754792585969,-135.36063659191132,-338.8754792585969,-135.9900338118896,-187.7751633822918,-286.9900338118896,-187.7751633822918,-286.9900338118896,-338.7751633822918,-135.9900338118896,-338.7751633822918
4,-166.42182368040085,-31.0927671790123,-252.42182368040085,-31.0927671790123,-252.42182368040085,-117.0927671790123,-166.42182368040085,-117.0927671790123,-166.9687525164336,-31.393752455711365,-252.9687525164336,-31.393752455711365,-252.9687525164336,-117.39375245571136,-166.9687525164336,-117.39375245571136,-166.39457327127457,-31.309199154376984,-252.39457327127457,-31.309199154376984,-252.39457327127457,-117.30919915437698,-166.39457327127457,-117.30919915437698,-166.3521744608879,-31.925612799823284,-252.3521744608879,-31.925612799823284,-252.3521744608879,-117.92561279982328,-166.3521744608879,-117.92561279982328,-166.97479011677206,-31.47420573234558,-252.97479011677206,-31.47420573234558,-252.97479011677206,-117.47420573234558,-166.97479011677206,-117.47420573234558
4,-166.45654118061066,-30.062598526477814,-255.45654118061066,-30.062598526477814,-255.45654118061066,-119.06259852647781,-166.45654118061066,-119.06259852647781,-166.96675856783986,-30.45006000995636,-255.96675856783986,-30.45006000995636,-255.96675856783986,-119.45006000995636,-166.96675856783986,-119.45006000995636,-166.47300177812576,-30.256109178066254,-255.47300177812576,-30.256109178066254,-255.47300177812576,-119.25610917806625,-166.47300177812576,-119.25610917806625,-166.27151757478714,-30.941165905445814,-255.27151757478714,-30.941165905445814,-255.27151757478714,-119.94116590544581,-166.27151757478714,-119.94116590544581,-167.02092391438782,-30.497893035411835,-256.0209239143878,-30.497893035411835,-256.0209239143878,-119.49789303541183,-167.02092391438782,-119.49789303541183
4,-168.4410593509674,-32.08132094144821,-253.4410593509674,-32.08132094144821,-253.4410593509674,-117.08132094144821,-168.4410593509674,-117.08132094144821,-168.97045450098813,-32.431680560112,-253.97045450098813,-32.431680560112,-253.97045450098813,-117.431680560112,-168.97045450098813,-117.431680560112,-168.4481818675995,-32.31941109895706,-253.4481818675995,-32.31941109895706,-253.4481818675995,-117.31941109895706,-168.4481818675995,-117.31941109895706,-168.3544846177101,-32.951536279171705,-253.3544846177101,-32.951536279171705,-253.3544846177101,-117.9515362791717,-168.3544846177101,-117.9515362791717,-169.0122586665675,-32.47874230146408,-254.0122586665675,-32.47874230146408,-254.0122586665675,-117.47874230146408,-169.0122586665675,-117.47874230146408
4,-166.45839524269104,-29.05949592590332,-260.45839524269104,-29.05949592590332,-260.45839524269104,-123.05949592590332,-166.45839524269104,-123.05949592590332,-166.97249077633023,-29.426486134529114,-260.97249077633023,-29.426486134529114,-260.97249077633023,-123.42648613452911,-166.97249077633023,-123.42648613452911,-166.4225679039955,-29.305314123630524,-260.4225679039955,-29.305314123630524,-260.4225679039955,-123.30531412363052,-166.4225679039955,-123.30531412363052,-166.35408294200897,-29.9734701346606,-260.354082942009,-29.9734701346606,-260.354082942009,-123.9734701346606,-166.35408294200897,-123.9734701346606,-167.01565537974238,-29.495755910873413,-261.0156553797424,-29.495755910873413,-261.0156553797424,-123.49575591087341,-167.01565537974238,-123.49575591087341
4,-169.45259875059128,-31.07545918226242,-256.4525987505913,-31.07545918226242,-256.4525987505913,-118.07545918226242,-169.45259875059128,-118.07545918226242,-169.98075353726745,-31.454378128051758,-256.98075353726745,-31.454378128051758,-256.98075353726745,-118.45437812805176,-169.98075353726745,-118.45437812805176,-169.47911489009857,-31.235284507274628,-256.4791148900986,-31.235284507274628,-256.4791148900986,-118.23528450727463,-169.47911489009857,-118.23528450727463,-169.2399063706398,-31.98763224389404,-256.2399063706398,-31.98763224389404,-256.2399063706398,-118.98763224389404,-169.2399063706398,-118.98763224389404,-170.03043245896697,-31.492010533809662,-257.03043245896697,-31.492010533809662,-257.03043245896697,-118.49201053380966,-170.03043245896697,-118.49201053380966
4,-169.4480072259903,-31.047963738441467,-258.4480072259903,-31.047963738441467,-258.4480072259903,-120.04796373844147,-169.4480072259903,-120.04796373844147,-169.98047378659248,-31.414946377277374,-258.9804737865925,-31.414946377277374,-258.9804737865925,-120.41494637727737,-169.98047378659248,-120.41494637727737,-169.43090522289276,-31.24097615480423,-258.43090522289276,-31.24097615480423,-258.43090522289276,-120.24097615480423,-169.43090522289276,-120.24097615480423,-169.2479784488678,-31.96587260439992,-258.2479784488678,-31.96587260439992,-258.2479784488678,-120.96587260439992,-169.2479784488678,-120.96587260439992,-170.02240291051567,-31.470049738883972,-259.02240291051567,-31.470049738883972,-259.02240291051567,-120.47004973888397,-170.02240291051567,-120.47004973888397
4,-172.44742316007614,-32.0628257393837,-259.44742316007614,-32.0628257393837,-259.44742316007614,-119.0628257393837,-172.44742316007614,-119.0628257393837,-172.9766323529184,-32.41535198688507,-259.9766323529184,-32.41535198688507,-259.9766323529184,-119.41535198688507,-172.9766323529184,-119.41535198688507,-172.4117374420166,-32.29421007633209,-259.4117374420166,-32.29421007633209,-259.4117374420166,-119.29421007633209,-172.4117374420166,-119.29421007633209,-172.34215664863586,-32.98379271291196,-259.34215664863586,-32.98379271291196,-259.34215664863586,-119.98379271291196,-172.34215664863586,-119.98379271291196,-173.0128501309082,-32.48399502038956,-260.0128501309082,-32.48399502038956,-260.0128501309082,-119.48399502038956,-173.0128501309082,-119.48399502038956
4,-170.46203458309174,-31.064632415771484,-259.46203458309174,-31.064632415771484,-259.46203458309174,-120.06463241577148,-170.46203458309174,-120.06463241577148,-170.97627329081297,-31.461398899555206,-259.97627329081297,-31.461398899555206,-259.97627329081297,-120.4613988995552,-170.97627329081297,-120.4613988995552,-170.48676419258118,-31.2152898311615,-259.4867641925812,-31.2152898311615,-259.4867641925812,-120.2152898311615,-170.48676419258118,-120.2152898311615,-170.2239390015602,-31.975254997611046,-259.2239390015602,-31.975254997611046,-259.2239390015602,-120.97525499761105,-170.2239390015602,-120.97525499761105,-171.03670611977577,-31.48536342382431,-260.0367061197758,-31.48536342382431,-260.0367061197758,-120.48536342382431,-171.03670611977577,-120.48536342382431
4,-146.4031685590744,-46.97480297088623,-247.4031685590744,-46.97480297088623,-247.4031685590744,-147.97480297088623,-146.4031685590744,-147.97480297088623,-147.0048484443687,-47.35531556606293,-248.0048484443687,-47.35531556606293,-248.0048484443687,-148.35531556606293,-147.0048484443687,-148.35531556606293,-146.34451818466187,-47.180964291095734,-247.34451818466187,-47.180964291095734,-247.34451818466187,-148.18096429109573,-146.34451818466187,-148.18096429109573,-146.2226938009262,-48.04094457253814,-247.2226938009262,-48.04094457253814,-247.2226938009262,-149.04094457253814,-146.2226938009262,-149.04094457253814,-147.06922793388367,-47.432410538196564,-248.06922793388367,-47.432410538196564,-248.06922793388367,-148.43241053819656,-147.06922793388367,-148.43241053819656
